Unnamed: 0,Index,Title,Content,Level,Tag,Category,Author
2247,2351,['[Python 실전] 웹크롤링과 데이터분석 : 전세계 축구 선수 몸값 분석'],"['크롤링', '라이브러리', '웹', '분석', '기초', '데이터']",초급자,"['Python', 'Pandas', '웹 크롤링', 'Beautifulsoup']","['데이터 사이언스', '데이터 분석']",['코딩교양스쿨']
2248,2352,['자바 기본을 위한 강의 2부'],"['스트림', '자바', '람다']",초급자,['Java'],"['개발 · 프로그래밍', '프로그래밍 언어']",['JeongTaeHyun']
2249,2353,['웃으며 배우는 생활일본어'],"['자기', '쇼핑', '레스토랑', '관광', '소개', '병원', '일본어', '표현', '생활', '일상', '인사']",초급자,['일본어'],"['학문 · 외국어', '외국어']",['친절한 채원씨']
2250,2354,['영상편집 프리미어 프로 중급자가 되기 위한 코스'],"['효과', '끝', '프로', '모션그래픽', '시작', '프리미어', '영상', '만들기', '프로젝트']",초급자,"['Premiere Pro', '유튜브']","['크리에이티브', '사진 · 영상']",['쇼콜라떼']
2251,2355,['모바비로 3일 만에 배우는 영상 편집'],"['기본', '기능', '바비', '영상편집']",입문자,"['Movavi', '영상제작']","['크리에이티브', '사진 · 영상']",['이사마']
2252,2356,"['기초 중국어 [발음부터 하나의 문장 쓰기, 말하기]']","['말', '기초', '중국어']",입문자,['중국어'],"['학문 · 외국어', '외국어']",['하루배움 중국어']
2253,2357,['웹디자인기능사 실기 문제풀이 A-1'],"['문제', '기능사', '문제풀이', '해결', '실기', '웹', '디자인']",초급자,"['HTML/CSS', '웹 디자인']","['크리에이티브', '웹 퍼블리싱']",['Dongho Lee']
2254,2358,['실용적인 웹 프로그래밍'],"['페이지', '자동화', '문서', '스타일', '마크', '우리', '폼', '입력', '보기', '버튼', '기본', '주변', '웹', '서비스', '표현', '개념']",입문자,"['HTML/CSS', 'JavaScript']","['개발 · 프로그래밍', '웹 개발']",['설리번 프로젝트']
2255,2359,['시간의 마법사 RxJS - setTimeout 은 No! 모든 비동기 작업들을 한방에 해결하자'],"['번의', '처리', '시간', '식', '스킬', '기적', '주식', '시작', '거래소', '작업', '거래', '비동기', '콜', '줄', '코드']",초급자,"['JavaScript', '함수형 프로그래밍', 'RxJS']","['개발 · 프로그래밍', '풀스택']",['나무']
2256,2360,"['코린아, 코딩하자! with 파이썬']","['문제', '해결', '입문', '프로그래밍', '파이썬', '코딩', '중심', '기초']",입문자,['Python'],"['개발 · 프로그래밍', '프로그래밍 언어']",['주니온']
2257,2361,['IT 대기업에 다니고 느낀 7가지'],"['면접', '셋', '마인드', '기업', '소프트', '스킬', '대기업']",입문자,"['면접', '커뮤니케이션']","['커리어', '취업 · 이직']",['Judy Kim']
2258,2362,['이부일의 R릴레오 시즌1 (실무편)'],['통계'],초급자,['R'],"['데이터 사이언스', '데이터 분석']",['(주)인사이트마이닝']
2259,2363,['이부일의 R릴레오 시즌2 (기초편)'],"['기본', '용법', '통계']",입문자,['R'],"['데이터 사이언스', '데이터 분석']",['(주)인사이트마이닝']
2260,2364,"['4차 산업혁명 시대의 新창의적 사고, 수학적으로 사고하라!']","['사례', '팁', '고법', '수학', '사고', '적용']",입문자,[''],"['자기계발', '교양']",['멀티캠퍼스']
2261,2365,['워드프레스 기초부터 쇼핑몰까지'],"['포인트', '테마', '퀄리티', '핵심', '기반', '유료', '쇼핑몰', '기법', '기초', '워드프레스']",입문자,"['WordPress', 'WooCommerce']","['개발 · 프로그래밍', '웹 개발']",['김명준']
2262,2366,['[원포인트 MBA] 서울대 이경미 교수의 마케팅 실전전략'],"['기본', '마케팅', '프레임워크', '비즈니스', '트렌드', '인사이트']",입문자,['마케팅 이론'],"['비즈니스 · 마케팅', '경영']",['멀티캠퍼스']
2263,2367,"['2,000만원 이하 주택 임대료 종합소득세 신고']","['주택', '신고', '임대', '건강', '보험료', '종합소득세', '소득세', '산정', '금액', '계산', '소득', '수입']",입문자,['세무'],"['자기계발', '교양']",['koreacow1998']
2264,2368,['단 2주간 키운 블로그로 월 80만원 용돈 벌기'],"['블로그', '수익', '단기간']","입문자, 초급자","['블로그', '디지털 마케팅']","['BEST', '비즈니스 · 마케팅', '마케팅']",['방구석투잡러 조야']
2265,2369,['취미로 시작하는 중국어 회화 [입문]'],"['병원', '공부', '첫걸음', '문장', '주문', '일상', '시간', '긴급', '음식', '성조', '중국', '쇼핑', '음료', '소개', '중국어', '상황', '실전', '경찰서', '대화', '표현', '발음', '날씨', '처음', '구조']",입문자,['중국어'],"['학문 · 외국어', '외국어']",['홍차는홍차']
2266,2370,['왕초보도 투자대비 47배 워드프레스 원페이지 머니머신 실전 노하우'],"['마케팅', '제휴', '제작', '홈페이지', '워드프레스']",입문자,"['블로그', '콘텐츠 마케팅', '디지털 마케팅', 'WordPress', '네이버 키워드 검색']","['커리어', '기타']",['인디라']
2267,2371,['자바스크립트 머신러닝 TensorFlow.js'],"['구현', '자바스크립트', '러닝', '환경', '머신러닝', '개념', '코드']",중급자,"['Tensorflow', 'JavaScript', '머신러닝', '딥러닝']","['데이터 사이언스', '인공지능']",['김영보']
2268,2372,['맥킨지 컨설턴트 출신 전문가가 알려주는 퍼펙트 프레젠테이션 특강'],"['사전', '예', '아이컨택', '무관심', '피드백', '젠', '질문', '대처', '디자인', '테이', '연습', '발표', '슬라이드', '효율', '자료', '회사', '시간관리', '제스쳐', '청중', '컨설팅', '작성', '기획']",입문자,"['업무 생산성', 'PowerPoint', '카피라이팅', '프로젝트 관리', '프레젠테이션']","['비즈니스 · 마케팅', '오피스']",['김재성']
2269,2373,['자바(javafx) 실전 데스크탑앱 프로젝트 - 유튜브관리앱'],"['데스크탑', '파이널', '만듭니', '관리', '유튜브', '앱', '핵심', '프로젝트', '이론']",입문자,"['Java', '웹앱', 'JavaFX']","['개발 · 프로그래밍', '프로그래밍 언어']",['김래옥']
2270,2374,['자바스크립트 ES6+ 기본'],"['기본', '문법', '프로그래밍', '언어', '자바스크립트', '패러다임']",초급자,"['JavaScript', 'ES6']","['BEST', '개발 · 프로그래밍', '프로그래밍 언어']",['김영보']
2271,2375,['Klaytn 클레이튼 스마트계약과 탈중앙앱'],"['체인', '클레이튼', '컨트랙트', '블록', '애플리케이션', '스마트']",초급자,['블록체인'],"['보안 · 네트워크', '블록체인']",['Klaytn']
2272,2376,['일맥상통 문서작성법 (주말농장 사례)'],"['일', '부여', '다음', '누락', '정보', '제작', '생명력', '기준', '공감', '소통', '노력', '영상', '습득', '문서']",입문자,"['업무 생산성', 'PowerPoint', '집필']","['비즈니스 · 마케팅', '기획 · 전략 · PM']",['자바라머신러닝']
2273,2377,['Typescript with Vue 실전 프로젝트'],"['어플리케이션', '웹', '개발']",중급자,['Vue.js'],"['BEST', '개발 · 프로그래밍', '프론트엔드']",['성도희']
2274,2378,['TDD 개발 방법론을 활용한 React Native 앱 개발'],"['개발', '적용', '앱']",초급자,"['JavaScript', 'React', 'React Native', 'TDD', '소프트웨어 테스트']","['개발 · 프로그래밍', '모바일 앱 개발']",['박동호']
2275,2379,['Ethereum 실전! 초보자를 위한 Lottery Dapp 개발'],"['크립', '실제', '도박', '개발', '웹', '사이트', '구축', '용법', '사용', '토', '연동', '과정']",초급자,"['DApp', 'Ethereum']","['보안 · 네트워크', '블록체인']",['dapp Campus']
2276,2380,['Be smart! 똑똑한 직장인의 문서 작성 전략'],"['기능', '실질', '작성', '제작', '파워포인트', '스킬', '문서', '컨설턴트']",초급자,['PowerPoint'],"['비즈니스 · 마케팅', '오피스']",['SK엠앤서비스']
2277,2381,['엑셀을 활용한 데이터 시각화 실무'],"['정리', '문제', '서식', '전달', '해결', '능력', '기능', '핵심', '메시지', '시각', '엑셀', '데이터']",초급자,"['Excel', 'MS-Office']","['비즈니스 · 마케팅', '오피스']",['마소캠퍼스']
2278,2382,['Autodesk Inventor Professional 2019 3D모델링 2부'],"['세부', '옵션', '모델링', '품', '명령', '곡면']",초급자,['Inventor'],"['크리에이티브', 'CAD · 3D 모델링']",['플모']
2279,2383,['쉽고 빠르게 익히는 Power BI 심화 2 (데이터 모델링)'],"['파악', '분석', '함수', '사용', '데이터', '값', '모델', '계산', '효율', '이해해', '효과', '관계', '개념']",중급자,"['Power BI', 'MS-Office', 'Excel']","['데이터 사이언스', '데이터 수집 · 처리']",['오피스튜터']
2280,2384,['영상 초보를 위한 파이널컷 프로 정복하기'],"['파이널컷', '프로', '영상', '기초', '이론']",입문자,"['Final Cut Pro', '영상제작']","['크리에이티브', '사진 · 영상']",['네모']
2281,2385,['스마트폰 사진 연구소 대표의 인생 사진 찍기'],"['조리개', '구도', '빛', '노출', '화면', '심화', '땀', '설치', '스킬', '직후', '고급', '보정', '강점', '최강', '본기도', '기본', '사진', '스마트폰', '촬영', '강사', '어플']",입문자,['사진'],"['크리에이티브', '사진 · 영상']",['소확성']
2282,2386,['한 방에 끝내는 사무실 엑셀!'],"['버전', '예제', '꿀팁', '직장', '업무', '야근', '관리', '실무', '분석', '오피스', '함수', '스킬', '생활', '엑셀', '데이터']",입문자,"['Excel', 'MS-Office']","['비즈니스 · 마케팅', '오피스']",['소확성']
2283,2387,['동영상으로 배우는 PTC Creo Parametric 6.0 Assembly & Drawing'],"['세부', '도면', '옵션', '품', '명령', '조립']",초급자,['Creo Parametric'],"['크리에이티브', 'CAD · 3D 모델링']",['플모']
2284,2388,"['동영상으로 배우는 Siemens NX 1899 3D모델링, Part 2']","['옵션', '모델링', '명령', '기법', '세부']",초급자,['Siemens NX'],"['크리에이티브', 'CAD · 3D 모델링']",['플모']
2285,2389,"['동영상으로 배우는 Siemens NX 1899 3D모델링, Part 1']","['옵션', '모델링', '명령', '기법', '세부']",입문자,['Siemens NX'],"['크리에이티브', 'CAD · 3D 모델링']",['플모']
2286,2390,"['동영상으로 배우는 Siemens NX 10.0 Drafting & PMI, Part 1']","['세부', '도면', '옵션', '제작', '작성', '상세', '품', '명령', '조립', '설명']",초급자,['Siemens NX'],"['크리에이티브', 'CAD · 3D 모델링']",['플모']
2287,2391,"['동영상으로 배우는 솔리드웍스(Solidworks) 2019 3D모델링, Part 4(Drawing)']","['도면', '옵션', '상세', '제작', '머신러닝', '명령', '설명']",초급자,['SOLIDWORKS'],"['크리에이티브', 'CAD · 3D 모델링']",['플모']
2288,2392,"['동영상으로 배우는 Catia V5-6R2017 Generative Shape Design Workbench, Part 1']","['입문', '세부', '곡선', '옵션', '상세', '툴', '곡면', '설명', '과정']",초급자,['Catia'],"['크리에이티브', 'CAD · 3D 모델링']",['플모']
2289,2393,"['Catia를 활용한 AudiR8 자동차 모델링(GSD, FreeStyle 활용)']","['설계', '고급', '부품', '모델링', '기법', '곡면']",중급자,['Catia'],"['크리에이티브', 'CAD · 3D 모델링']",['플모']
2290,2394,"['동영상으로 배우는 Catia Part Design Workbench(Catia V5-6R2017), Part 2']","['입문', '세부', '옵션', '상세', '모델링', '툴', '설명', '과정']",초급자,['Catia'],"['크리에이티브', 'CAD · 3D 모델링']",['플모']
2291,2395,['인벤터 3D 2020 / 2021 기초와 조립품'],"['기본', '설계', '프리젠테이션', '인벤', '모델링', '품', '조립']",초급자,['Inventor'],"['크리에이티브', 'CAD · 3D 모델링']",['컴티']
2292,2396,['온국민 클레이튼 표준 토큰 빠르게 만들기'],"['체인', '블록', '토큰', '만들기', '클레이튼']",입문자,['블록체인'],"['보안 · 네트워크', '블록체인']",['코사트']
2293,2397,['언리얼 핵앤슬래쉬 게임 만들기'],"['프린트', '블루', '리얼']",초급자,['Unreal Engine'],"['게임 개발', '게임 프로그래밍']",['코사트']
2294,2398,['Outlook과 OneNote로 스마트한 업무 시스템 만들기'],"['수집', '프로세스', '업무', '정보', '분류', '적용', '습득', '처리']",입문자,['MS-Office'],"['비즈니스 · 마케팅', '오피스']",['오피스튜터']
2295,2399,['쉽고 빠르게 익히는 Access 2016'],"['효과', '기능', '데이터베이스', '구축', '관리', '체계', '데이터']",초급자,"['MS-Office', 'Access']","['비즈니스 · 마케팅', '오피스']",['오피스튜터']
2296,2400,['쉽고 빠르게 익히는 Word 2013'],"['기능', '작성', '체계', '테크닉', '문서']",입문자,"['MS-Office', 'Word']","['비즈니스 · 마케팅', '오피스']",['오피스튜터']
2297,2401,['쉽고 빠르게 익히는 Word 2016'],"['기능', '효율', '작성', '체계', '습득', '테크닉', '문서']",입문자,"['MS-Office', 'Word']","['비즈니스 · 마케팅', '오피스']",['오피스튜터']
2298,2402,['Excel 2013 피벗테이블을 이용한 데이터 집계와 분석'],"['데이터베이스', '피벗', '분석', '테이블', '엑셀', '가공', '데이터']",초급자,"['Excel', 'MS-Office']","['비즈니스 · 마케팅', '오피스']",['오피스튜터']
2299,2403,['Excel 2016 피벗테이블을 이용한 데이터 집계와 분석'],"['구조', '데이터베이스', '피벗', '분석', '테이블', '엑셀', '가공', '데이터']",초급자,"['Excel', 'MS-Office']","['비즈니스 · 마케팅', '오피스']",['오피스튜터']
2300,2404,['가볍게 따라하는 Excel 2016 찾기/참조 함수'],"['파악', '조회', '참조', '새', '효율', '찾기', '값', '함수', '종류', '상황']",초급자,"['Excel', 'MS-Office']","['비즈니스 · 마케팅', '오피스']",['오피스튜터']
2301,2405,['Office 365의 강력한 보안 3총사-기본/문서/메일'],"['기본', '고급', '메일', '보안', '문서']",초급자,['MS-Office'],"['비즈니스 · 마케팅', '오피스']",['오마스']
2302,2406,['빠른 퇴근을 위한 오피스 2019 새로운 기능'],"['워드', '아웃룩', '정리', '추적', '시트', '업무', '참석자', '아이디어', '파워포인트', '장점', '번역', '전환', '이름', '확대', '환경', '값', '축소', '디자인', '예측', '엑셀', '소개', '모핑', '일정', '태그', '아이콘', '스마트워크', '변화', '잉크', '응답']",입문자,"['업무 생산성', 'MS-Office']","['비즈니스 · 마케팅', '오피스']",['오마스']
2303,2407,"['온라인 강의를 위한 캠타시아 활용법, MS 팀즈 활용법 등']","['기본', '기능', '영상편집', '캠타시아']",초급자,"['Camtasia', 'Teams']","['비즈니스 · 마케팅', '오피스']",['보안프로젝트']
2304,2408,['SAT Reading'],"['리딩', '영어']",초급자,"['SAT', '영어']","['학문 · 외국어', '외국어']",['Kevin박 선생님']
2305,2409,['SQL 개발자 (SQLD) 자격증 따기 Part.4'],"['자격증', '취득', '성능', '모델링', '과정', '모델', '내용', '데이터']",초급자,['SQL'],"['개발 · 프로그래밍', '데이터 사이언스']",['유용한IT학습']
2306,2410,['주가와 재무제표를 활용한 기업분석'],"['기본', '기업가', '연결', '재무제표', '치의', '주가', '기업', '분석', '지표', '사업']",입문자,"['재무', '회계']","['비즈니스 · 마케팅', '경영']",['한국CFO스쿨']
2307,2411,"['iOS15 SwiftUI Preview 테크닉, 인앱결제(In-App-Purchase), StoreKit 2 WWDC2021']","['분야', '인앱', '프로그래밍', '새', '개발', '테크닉', '분업', '앱', '기법', '디자인', '결제', '기술']",중급자,"['iOS', 'SwiftUI', 'Swift']","['개발 · 프로그래밍', '모바일 앱 개발']",['꼰대라떼']
2308,2412,"['컴퓨터활용능력 1,2급 실기 - 스프레드시트 실무 (2021 개정)']","['조건', '수식', '부서', '피벗', '테이블', '스프레드시트', '함수']",초급자,"['컴퓨터활용능력', 'MS-Office', 'Excel']","['커리어', '기타']",['유용한IT학습']
2309,2413,['SQL 개발자 (SQLD) 자격증 따기 Part.2'],"['자격증', '취득', '성능', '모델링', '과정', '모델', '내용', '데이터']",초급자,['SQL'],"['개발 · 프로그래밍', '데이터 사이언스']",['유용한IT학습']
2310,2414,['팔로워 100명부터 내 인스타그램 피드로 협찬받기'],"['협찬', '가지', '취향', '브랜드', '상법', '듬뿍', '제안', '보정', '유형', '연출', '인스타그램', '사진', '촬영', '피드']",입문자,['콘텐츠 마케팅'],"['커리어', '개인 브랜딩']",['ROYAL HD']
2311,2415,['Cinema 4D R23으로 시작하는 3D 그래픽 입문 Part.2 Modeling'],"['토대', '연습', '오브젝트', '성과', '편집', '학습', '모델링', '명령', '폴리곤', '내용']",초급자,['Cinema 4D'],"['크리에이티브', 'CAD · 3D 모델링']",['유용한IT학습']
2312,2416,['오픈 소스 자바스크립트 React 프로그래밍 입문 Part.2'],"['완성', '개발', '코어', '사용', '처리', '컴포넌트', '웹앱', '닷넷', '만들기', '백엔드', '리액트', '기본', '데이터베이스', '웹', '개념']",초급자,['React'],"['개발 · 프로그래밍', '프론트엔드']",['유용한IT학습']
2313,2417,['오픈 소스 자바스크립트 React 프로그래밍 입문 Part.1'],"['완성', '개발', '코어', '사용', '처리', '컴포넌트', '웹앱', '닷넷', '만들기', '백엔드', '리액트', '기본', '데이터베이스', '웹', '개념']",초급자,['React'],"['개발 · 프로그래밍', '프론트엔드']",['유용한IT학습']
2314,2418,['초보자를 위한 기계도면 보는 법 배우기 Part.2'],"['지식', '해독', '기계', '도면', '자격증', '기계설계', '시험', '대비', '기초', '제도']",입문자,['CAD'],"['크리에이티브', 'CAD · 3D 모델링']",['유용한IT학습']
2315,2419,['초보자를 위한 기계도면 보는 법 배우기 Part.1'],"['지식', '해독', '기계', '도면', '자격증', '기계설계', '시험', '대비', '기초', '제도']",입문자,['CAD'],"['크리에이티브', 'CAD · 3D 모델링']",['유용한IT학습']
2316,2420,['자바스크립트+jQuery 기초부터 실무까지 : 중급 Part.2'],"['기능', '애니메이션', '크기', '속성', '스타일', '위치']",초급자,"['JavaScript', 'jQuery']","['개발 · 프로그래밍', '프론트엔드']",['유용한IT학습']
2317,2421,['자바스크립트+jQuery 기초부터 실무까지 : 중급 Part.1'],"['기본', '삭제', '객체', '노드', '찾기', '개념', '추가', '모델', '문서', '이동']",초급자,"['JavaScript', 'jQuery']","['개발 · 프로그래밍', '프론트엔드']",['유용한IT학습']
2318,2422,['Adobe Lightroom Classic 2020의 입문 Part.1'],"['파일', '입문', '사진', '디지털', '관리', '보정', '색', '사용', '작업', '라이트룸']",초급자,['Lightroom'],"['크리에이티브', '사진 · 영상']",['유용한IT학습']
2319,2423,['After Effects CC 2020 모션 그래픽의 입문 Part.3'],"['기본', '효과', '트래킹', '구성', '학습', '화면', '이요한', '작업', '안정화']",초급자,"['After Effects', '영상제작']","['크리에이티브', '사진 · 영상']",['유용한IT학습']
2320,2424,['After Effects CC 2020 모션 그래픽의 입문 Part.2'],"['효과', '입문', '레이어', '제어', '보정', '색', '코딩', '논리']",초급자,"['After Effects', '영상제작']","['크리에이티브', '사진 · 영상']",['유용한IT학습']
2321,2425,['누구나 할 수 있는 웹툰(webtoon) 그리기 Part.2'],"['투시', '그리기', '웹툰', '투시도', '배경', '실전', '컬러링', '소실', '기초', '작업', '응용']",초급자,"['Photoshop', '드로잉']","['크리에이티브', '그래픽 디자인']",['유용한IT학습']
2322,2426,['정보처리기사 필기 - 제3과목 데이터베이스 구축 (2020 개정)'],"['설계', '물리', '전환', '데이터베이스', '구축', '과목', '필기', '정보처리기사', '논리', '응용', '데이터']",입문자,['정보처리기사'],"['개발 · 프로그래밍', '교양 · 기타']",['유용한IT학습']
2323,2427,"['컴퓨터활용능력 1,2급 필기 - 컴퓨터 일반 (2021 개정)']","['운영체제', '출제', '능력', '관리', '모의고사', '기준', '필기', '컴퓨터', '인터넷', '시스템']",입문자,"['컴퓨터활용능력', 'MS-Office']","['커리어', '기타']",['유용한IT학습']
2324,2428,['정보처리기사 필기 - 제1과목 소프트웨어 설계 (2020 개정)'],"['설계', '확인', '화면', '과목', '필기', '소프트웨어', '인터페이스', '요구사항', '애플리케이션', '정보처리기사']",입문자,['정보처리기사'],"['개발 · 프로그래밍', '교양 · 기타']",['유용한IT학습']
2325,2429,['누구나 할 수 있는 이모티콘 디자인 Part.1'],"['만들기', '이모티콘', '캐릭터']",입문자,"['이모티콘', 'Photoshop', '캐릭터 디자인']","['크리에이티브', '그래픽 디자인']",['유용한IT학습']
2326,2430,['MSSQL Server 2016 기반의 데이터베이스 입문에서 활용까지 Part.3'],"['쿼리', '데이터베이스', '변경', '구축', '사용', '기초', '조작', '데이터']",중급자,"['SQL', 'MSSQL', 'DBMS/RDBMS']","['개발 · 프로그래밍', '데이터 사이언스']",['유용한IT학습']
2327,2431,['MOS Word Expert 2016 자격증 따기'],"['워드', '가이드', '능력', '시험', '유형', '합격']",초급자,"['MS-Office', 'Word']","['비즈니스 · 마케팅', '오피스']",['유용한IT학습']
2328,2432,['MOS PowerPoint 2016 자격증 따기'],"['가이드', '능력', '시험', '파워포인트', '유형', '합격']",입문자,"['MS-Office', 'PowerPoint']","['비즈니스 · 마케팅', '오피스']",['유용한IT학습']
2329,2433,['MOS Excel Expert 2016 자격증 따기'],"['가이드', '능력', '시험', '유형', '엑셀', '합격']",초급자,"['Excel', 'MS-Office']","['비즈니스 · 마케팅', '오피스']",['유용한IT학습']
2330,2434,['쉽게 따라하는 Vray For Revit'],"['설계', '기초', '디지털', '능력', '실무', '차원', '시각', '작업']",중급자,"['Revit', 'V-Ray']","['크리에이티브', 'CAD · 3D 모델링']",['유용한IT학습']
2331,2435,['쉽게 따라하는 Enscape for Revit'],"['설계', '구현', '기초', '디지털', '능력', '실무', '차원', '시각', '작업']",초급자,"['Enscape', 'Revit']","['크리에이티브', 'CAD · 3D 모델링']",['유용한IT학습']
2332,2436,['‘국내 유일‘ 단 하루 만에 끝내는 Super Mini MBA로 연수입 10배 올리는 법'],"['성공', '핵심', '습득', '자금', '실제', '시간', '확보', '계획', '행복', '제안', '사상가', '적용', '이론', '세계', '지식', '최고', '경영', '돈', '사업', '인생']",초급자,['경영노하우'],"['비즈니스 · 마케팅', '경영']",['슈콘']
2333,2437,['Agile-Leader(초급)'],"['기본', '대상', '개념', '전환']",초급자,"['커뮤니케이션', '프로젝트 관리', '업무 생산성']","['비즈니스 · 마케팅', '기획 · 전략 · PM']",['열린기술공방']
2334,2438,['Atlassian Confluence 사용법 기초'],"['기본', '페이지', '편집', '관리', '매크로', '기능', '작성', '개념', '템플릿', '용법', '사용자', '문서']",초급자,"['Confluence', '협업 툴', '업무 생산성', '프로젝트 관리']","['비즈니스 · 마케팅', '기획 · 전략 · PM']",['열린기술공방']
2335,2439,['데이터베이스 MSSQL'],"['데이터베이스', '입문', '튜닝']",초급자,"['MSSQL', 'DBMS/RDBMS']","['BEST', '개발 · 프로그래밍', '데이터베이스']",['개발자Park']
2337,2440,['데이터베이스 오라클(Oracle)'],"['데이터베이스', '오라클']",초급자,"['Oracle', 'DBMS/RDBMS']","['개발 · 프로그래밍', '데이터베이스']",['개발자Park']
2338,2441,['해외 명문대학 무크(MOOC) 이용 영어 배우기'],"['어학', '무크', '제작', '전공', '제공', '해외', '공인', '수업', '무료', '기관', '코스', '영어', '각국', '명문', '고유', '플랫폼', '대학']",초급자,['영어'],"['자기계발', '교양']",['김형률']
2339,2442,['[에듀윌 화이트해커] 해킹을 활용한 사이버 범죄추적(OSINT)'],"['공개', '출처', '수집', '정보']",초급자,[''],"['보안 · 네트워크', '보안']",['에듀윌학습도우미']
2340,2443,['하버드 대학 무료 온라인수업 무크(MOOC) 수강 방법 소개'],"['학술', '제공', '수료증', '영어', '취득', '수강', '무료', '유료', '공부', '수업', '온라인', '대학', '하버드']",입문자,['온라인 교육'],"['자기계발', '교양']",['김형률']
2341,2444,"['스탠포드대학 Andrew Ng(앤드류 응) 교수 ""모두를 위한 인공지능"" MOOC 한글 번역 - 김형률']","['구축', '지능', '사회', '회사', '프로젝트', '인공']",입문자,['온라인 교육'],"['자기계발', '교양']",['김형률']
2342,2445,['해외 명문대학 무료 온라인수업 무크(MOOC) 수강 방법 소개'],"['무크', '구글', '문서', '교실', '도구', '등록', '해외', '거꾸로', '페이스북', '소화', '수업', '용법', '하버드', '큐', '무료', '소개', '자료', '레이', '그룹', '온라인수업', '효과', '수강', '명문', '플랫폼', '대학']",입문자,['온라인 교육'],"['자기계발', '교양']",['김형률']
2343,2446,['중학교 2학년에 맞춘 직독직해 영문법 3800제'],"['순대', '해석', '영어', '한글', '품사', '분석', '문장', '별로']",초급자,['영어'],"['학문 · 외국어', '외국어']",['정기남']
2344,2447,['프로 비디오그래퍼의 영상 촬영 제작 강좌'],"['팁', '계속', '빛', '극복', '일거리', '전문가', '영상', '어려움', '찍', '효과', '프로', '촬영', '감각']",입문자,['영상제작'],"['크리에이티브', '사진 · 영상']",['스킬업라이브']
2345,2448,['애프터이펙트 기초부터 실무까지!'],"['애프터', '팁', '제작', '실무', '펙트', '영상', '기초']",입문자,['After Effects'],"['크리에이티브', '사진 · 영상']",['스킬업라이브']
2346,2449,['영상제작 회사 창업과 프리랜서 가이드'],"['제작', '운영', '회사', '영상', '프리랜서', '도움']",입문자,['경영노하우'],"['커리어', '창업']",['스킬업라이브']
2347,2450,['초보자도 쉽게 배우는 엑셀 피벗 테이블'],"['기본', '차트', '피벗', '테이블', '개념', '응용']",초급자,['Excel'],"['비즈니스 · 마케팅', '오피스']",['김지형']
2349,2451,['[Book Talk Series] 비즈니스계 BTS가 추천한 비즈니스 명저 – 인문/사회'],"['전달', '활자', '책', '분야', '깊이', '시간', '디지털', '영서', '학습', '선정', '형식', '비즈니스', '네이티브', '소설', '무료', '소개', '수필', '영상', '세대', '경영', '지식', '효과', '컨텐츠', '유', '기대']",입문자,['독서법'],"['비즈니스 · 마케팅', '경영']",['365ENM']
2350,2452,"['데이터를 활용한 페이스북, 인스타그램 광고 - 기본편']","['수집', '기본', '원리', '인스타그램', '개인정보', '페이스북', '이유', '광고']",입문자,"['디지털 마케팅', 'Facebook Ads']","['비즈니스 · 마케팅', '마케팅']",['라이프레이서']
2351,2453,['키움증권 수식관리자 함수를 공부할 수 있는 가이드북 전자책을 드립니다.'],"['정리', '관리자', '특정', '제작', '과열', '기준', '지표', '함수', '사용', '캔들', '가지', '연구', '요약', '보조', '계기', '차트', '중간', '선', '대칭', '특징', '변형', '침체', '설명', '필자', '매매', '기능', '소개', '글', '관점', '이미지', '수학', '예시', '기본', '색상', '수식']",입문자,['수식관리자'],"['자기계발', '교양']",['금융공자']
2352,2454,['[입문자를 위한] Power BI로 시작하는 데이터 시각화'],"['기본', '변환', '사용', '시각', '도구', '데이터']",입문자,"['Power BI', 'MS-Office']","['데이터 사이언스', '데이터 시각화']",['대구빅데이터활용센터']
2353,2455,['[입문자를 위한] 캐글로 시작하는 머신러닝 • 딥러닝 분석'],"['셋', '딥러닝', '시작', '러닝', '분석', '머신러닝', '시계열', '적용', '캐글', '모델', '처리', '데이터']",초급자,"['Kaggle', '머신러닝', '딥러닝']","['데이터 사이언스', '인공지능']",['대구빅데이터활용센터']
2354,2456,['누구나 책을 출간할 수 있다(책쓰기 30강)'],"['책', '이름', '비법', '지식', '매년', '창업']",초급자,"['집필', '출간, 출판']","['커리어', '개인 브랜딩']",['이창현 작가 & 강사']
2355,2457,['파이썬 웹서비스API 실전 프로젝트 - 돈 버는 디지털마케팅'],"['프로그래밍', '자동화', '래핑', '파이썬', '분석', '웹서비스', '사용', '스크', '데이터', '수집', '크롤링', '플라스크', '디지털', '웹앱', '닉', '아이오닉', '마케팅', '기초', '웹']",초급자,"['디지털 마케팅', 'Python', '웹앱', '웹 크롤링', 'Flask']","['데이터 사이언스', '데이터 수집 · 처리']",['노마드크리에이터']
2356,2458,"['케라스, 인공지능의 공용어 완전정복']","['딥러닝', '결과', '라스', '제작', '파이썬', '분석', '연동', '데이터', '회귀', '분류', '값', '모델', '예측', '지능', '러닝', '플로', '가공', '문제해결', '케라스', '머신러닝', '인공', '텐서']",중급자,"['Tensorflow', '머신러닝', '딥러닝', 'Keras']","['데이터 사이언스', '인공지능']",['노마드크리에이터']
2357,2459,['Unity 입문자를 위한 C프로그래밍 기초'],"['분야', '프로그래밍', '하드웨어', '게임', '임베디트', '반도체', '개발', '서버']",초급자,"['C', 'Unity']","['개발 · 프로그래밍', '프로그래밍 언어']",['SW School']
